name,cor,med_diff,mean_diff,sd_diff,max_diff,max_sp
335,0.9837218140726449,29,492.7791060100473,1332.241322128355,25026.5,111362
336,0.9836296426581136,20,485.03278207619815,1339.3529156917582,25032.5,111072
337,0.983547165749269,25,487.84338674782737,1342.1460674179511,24846,111431
338,0.9840538857996296,19.5,482.26566682556563,1320.5901701986768,24923.5,111072
339,0.9844356699076245,18,475.21367019911264,1305.1386757796681,25252.5,111352
340,0.9837170312135863,20.5,487.24718565509147,1334.4967668133127,24932,111072
341,0.9822843962307553,24.5,494.4266070184445,1396.9292874300113,24938.5,111352
342,0.9825032513789328,22,502.4645594220967,1384.2945464287357,25591,111072
343,0.9841429935986382,38.5,488.5564885776099,1314.0793865682151,25256.5,111431
344,0.982787808503705,19.5,493.50493197902534,1374.7445980432738,24877.5,111158
345,0.9834222719602403,25.5,494.5359172747607,1345.459466264245,25031.5,111431
346,0.9831446633393347,22,487.6256096219427,1360.6832557969972,25587,111072
347,0.9838958124202611,22.5,485.1497561512229,1326.9361742866831,24459,111158
348,0.9823776808740694,22,495.28700817718453,1392.4788900467322,25575.5,111072
349,0.9827633302510903,20.5,503.85673425983646,1372.0905725510577,25028.5,111072
350,0.9833316810895802,20,485.9563639030472,1352.7390091521843,25192.5,111352
351,0.9826376172131365,22,499.55590187378533,1379.3223512051845,24937,111352
352,0.9846087660404099,23.5,477.76572182904914,1295.9554359955528,24829,111425
353,0.9833288746983145,23.5,492.40460562502295,1350.534160761312,25027,111431
354,0.9837451708391121,19,484.1382420886656,1334.3214216257227,24523,111354
355,0.9839149564856778,22,478.83755637857064,1328.3345106558418,25588.5,111072
356,0.9831119539828852,15,487.59341424956915,1362.1839978087467,25024,111431
357,0.9836564016813265,20.5,483.66132521726377,1338.610695461675,25545,111431
358,0.9829420928153968,25.5,487.79872391918155,1369.8170061752332,25036,111072
359,0.9825880502681575,23,494.6568882695904,1383.3094132888054,25589,111072
360,0.9827766379832004,21,488.0711378387298,1377.1863688728513,24564.5,1326881
361,0.983239932207076,23,492.83473286641487,1354.4532042673504,25089,111362
362,0.9833425456064019,20,493.2972388251256,1349.580262935463,25593,111072
363,0.9834120959993855,17.5,492.6389571339518,1346.6235982867859,25548,111431
364,0.9838985290743482,22,487.42906384070994,1325.9742953198847,24790,111158
365,0.981769199673025,26.5,503.7890799750651,1416.3069254924749,25568,111072
366,0.9842321280992313,19.5,474.92086832166035,1314.8747916235238,24779,761621
367,0.9825721929228612,17,490.7713688533607,1385.402274375194,25025,111431
368,0.9821791207739615,26,501.2331414322907,1399.1724270599793,25577,111072
369,0.9840326496140372,22.5,482.998973268307,1321.31814272177,25550.5,111431
370,0.983268557836814,20.5,490.9697847530344,1353.8201950957748,25401,761621
371,0.9831859928044951,25.5,490.92603864911445,1357.610465518125,25335,111431
372,0.983355358774399,19,484.1819515235965,1352.2906469426068,25587.5,111072
373,0.9835350110723002,22,486.9445564885776,1343.03327309185,25252.5,111431
374,0.9831733498762243,22.5,495.1265813501522,1356.6616255591528,25534.5,111431
375,0.9829890592848645,23.5,500.1775879139012,1363.212146874776,25394,761621
376,0.9838623752293305,18.5,488.08364196399106,1327.4224133437992,24940,111072
377,0.9831591537049621,28.5,499.28136115287305,1355.7873358529555,25600,111072
378,0.9833848986061848,30,491.03655898206887,1348.4598564486957,25130,111362
379,0.9831339222450373,22.5,494.8298558908731,1358.5694096488282,25420,761621
380,0.9844534726067841,26.5,483.57163287008177,1301.217603304051,24603.5,1326881
381,0.9829261888621973,31,500.00814051556597,1366.1287677294813,25092.5,111362
382,0.982589348159852,26.5,495.64585090389056,1382.897114882158,25032.5,111072
383,0.9831923867356487,21,483.9134611858751,1359.8344160057638,25415,761621
384,0.9827704700952239,34,501.48890763081664,1372.635478058552,25258,111352
385,0.983303868559507,21.5,493.79890726412674,1351.172091495512,25404,761621
386,0.9837391709389555,29,489.05914707931504,1332.804761361056,25258.5,111352
387,0.9837123653988887,25,483.0618972534927,1336.233803807733,25198.5,111352
388,0.9825961629503129,34,498.5276300832386,1381.555373867041,25420,761621
389,0.9835397852682898,24.5,489.65615488980967,1341.8268806180313,25579.5,111072
390,0.9818644687265817,20.5,499.7060980528767,1413.58192494798,24932.5,111072
391,0.983031581407826,24,493.5171794213633,1363.706267493402,24447.5,111351
392,0.9834204798453409,23,491.0198012540794,1346.829788673845,24519.5,111354
393,0.9837171056554476,27.5,481.28026108320194,1336.656725242304,25399,111158
394,0.9832842270515775,25,491.7876498844927,1352.805504157376,25324,111431
395,0.9838439567191118,36,487.67852297312163,1328.4309792856154,24678.5,111354
396,0.9827815644024237,30.5,497.09636610318654,1373.7317809946649,25581,111072
397,0.9827749737671443,28.5,503.2297678852994,1371.7942527120847,25535.5,111431
398,0.98210387932841,20,497.78882329214184,1403.7270025419195,25245,111431
399,0.9831529090181063,19.5,490.2448021708041,1359.3658461819869,25155.5,111362
400,0.9834246691230151,24.5,493.68534340508234,1345.6614500167952,24187.5,111352
401,0.982581224704563,26,500.50353855744197,1381.5115872447645,25402,761621
402,0.982842275424187,24.5,496.4035788933299,1371.2407196041484,24941,111072
403,0.9831210274403254,18.5,491.9715448645081,1360.1951931451,24398.5,111425
404,0.9831120955956948,22.5,490.87015510982366,1360.9999405517462,25076.5,111431
405,0.9837992786462469,18.5,475.1279747717355,1335.0474853130252,24451,111351
406,0.9824106350077518,14,493.5829635876939,1391.6170016966787,25260,111352
407,0.9841971149575739,16.5,482.67283927982106,1313.7015068167286,24498.5,111352
408,0.9825124806990889,20.5,498.0015034285505,1385.492918649834,25245.5,111352
409,0.9832490924694226,20,490.819588573943,1354.7653403067663,25243.5,111352
410,0.982805312411802,25.5,496.79436030948625,1372.769816668215,25029,111072
411,0.9824576407153399,21.5,492.6660555168494,1389.8471379405348,25055.5,111362
412,0.9834226759419468,29,498.69377727256057,1343.9049713536729,25143,111362
413,0.9836577260658085,25,487.4871108503539,1337.1608155675901,25398.5,111158
414,0.9828271871995081,23.5,501.6165523816508,1370.0255469298716,25247.5,111431
415,0.9824869110477046,20,490.00707711488394,1389.4818846860526,25603,111072
416,0.9831219614677087,21,484.71665872171906,1362.754622886071,24891.5,111352
417,0.9824594760828181,24,499.777822595431,1387.223416151592,25340.5,111431
418,0.9839952159806696,22.5,483.5843936782663,1322.8592903943122,25323.5,111431
419,0.9829141347293406,24,489.1637637050347,1370.5949675711374,25588,111072
420,0.9832667103600952,18,485.24656228227786,1355.967212831534,25529,111431
421,0.9830412975942877,18,486.7276227494408,1365.7032548605496,25412,761621
422,0.9833244437996893,24,495.18708518206154,1349.7193198213156,25075,111362
423,0.9833610821262864,32,491.78412966154525,1349.2812784237312,25579,111072
424,0.983088546892582,15.5,490.2808111180375,1362.284027856905,25589,111072
425,0.983723961774132,23,486.3297642184005,1334.5095361271553,24312.5,111158
426,0.9835085998769769,21,486.6140588903964,1344.371457803069,25099.5,111362
427,0.9825085558904274,19,496.769645410876,1386.110842722768,25210,111352
428,0.9832167848959132,21.5,492.20112940486234,1355.7415434542786,24934.5,111072
429,0.983915587488637,17.5,477.76132155036487,1328.6928875678857,25055,111362
430,0.9831980352419261,35.5,497.1112170437461,1354.807277198146,25421,761621
431,0.9833397552377015,20.5,491.1516629386528,1350.4912119513522,24762.5,111425
432,0.982843018931174,26,494.6295698727586,1371.848569584121,25578,111072
433,0.982450590206914,17.5,495.9012504125261,1389.011177424755,25582,111072
434,0.9835182150117912,26,488.0536833999487,1343.4058446077545,25402,761621
435,0.9834781833930003,25.5,485.60228814491586,1346.1382114616117,25537.5,111431
436,0.9836328710275095,24.5,489.9026438341095,1337.4299242823704,25143.5,111362
437,0.9830534259895605,21,488.50331854350776,1364.5190059571357,25240.5,111352
438,0.9833157721926207,22.5,488.0714678596311,1352.7064877478786,25391,761621
439,0.9838499650709456,28,484.132521726376,1329.4468309050164,24951,111352
440,0.983039107087385,24,494.6241428623813,1362.963422518914,24947.5,111072
441,0.9841527079886706,21.5,478.22899783652963,1317.4164373621281,25251,111431
442,0.983873869654828,28.5,487.28895163360346,1327.1779679598758,25597,111072
443,0.9839571766125949,16,479.73418649847827,1326.0392120730014,25527.5,111431
444,0.9824304587124093,20.5,496.22005060320487,1389.7950480802433,25019,111431
445,0.9825979133740537,19,493.0731913021158,1383.4333589880343,25588.5,111072
446,0.9836521649402654,30,487.12379450698546,1337.5508717737364,25101.5,111362
447,0.9837268465368891,30,483.3133365113124,1335.471181269261,25600.5,111072
448,0.9841864563434222,30.5,491.6267096916138,1310.880953627736,25077.5,111431
449,0.9834219636134774,21.5,483.903157199956,1349.334512326236,25026.5,111072
450,0.9832292627656153,32,491.96120420959994,1355.2582272336751,24475.5,111354
451,0.9828321951927496,18.5,493.7643284074658,1372.6488221590578,25582,111072
452,0.9831408944374858,27.5,492.2526493344579,1359.1880712292862,25231,111431
453,0.9830293234963801,18.5,498.3457885666092,1362.0519798551827,24480,111352
454,0.9833250251378174,31,493.45352205639693,1350.327615666312,25596,111072
455,0.9835510312242436,14.5,484.06842433354115,1343.3340288022314,25536.5,111431
456,0.9833045664960809,23,490.1793113563859,1352.4577325729308,24744,111425
457,0.9827601857149514,23.5,497.74892743207073,1374.4598443429559,25189.5,111352
458,0.9832700189236263,17.5,486.6205859704448,1355.3228678092582,25033,111072
459,0.983639209876241,22.5,488.567819295222,1337.6245318625447,25244.5,111431
460,0.983094716840444,21.5,490.33878478970337,1361.9824017536855,25139,111362
461,0.9832339935002951,18.5,490.64995783066263,1355.517270751417,25241,111352
462,0.9819886951703956,18.5,504.5867404935646,1406.3828394471777,25603,111072
463,0.982946784574919,20.5,489.5828169117377,1368.9687204200013,25208.5,111352
464,0.9836630996310711,15,485.6557515309303,1337.578166827046,25248,111431
465,0.982636178851429,23,500.9100876388838,1378.895484797674,25336.5,111431
466,0.9835731045282873,27.5,490.3553225037586,1340.031236629242,25258,111352
467,0.9837005319858823,21.5,482.775769132045,1336.8863683549266,24305,761621
468,0.9830238318085218,20.5,489.5409775952477,1365.489823534371,24823,761621
469,0.9835297355773623,24,488.0329287521543,1342.8815678934502,24218,111355
470,0.9824524583593988,29,498.7832129368193,1387.8948480933088,25586,111072
471,0.9837760537015603,20,485.6975541784313,1332.3190564316035,24940.5,111352
472,0.9835312310035509,29,491.1077701587767,1341.6909592299326,25024.5,111072
473,0.9826510124466638,41.5,502.4857174287705,1377.6550974119987,25079.5,111431
474,0.9836877321717372,24.5,493.24762568295995,1333.6527764926532,24330,111425
475,0.9833116666304625,20.5,487.3552858347695,1353.1528910164895,25307.5,111431
476,0.9836377631328107,16.5,485.90506398738586,1338.6608075573738,25314,111431
477,0.9835244742848005,21,485.369036705658,1344.089201105562,25246,111431
478,0.9824705073026806,21.5,494.7973304975982,1388.5154056914619,25066.5,111362
479,0.9824044226874196,18.5,493.87213523523155,1391.7905443589232,25307,111431
480,0.9830317735095642,24.5,485.8520039602508,1366.4470388631587,25192,111352
481,0.9835297018914843,30,494.0783249605808,1340.6708550814235,25145.5,111362
482,0.9817484361050386,23.5,506.2221040665909,1416.347938787622,25575.5,111072
483,0.9824382368092452,29.5,497.3234204832973,1389.0533918170127,25037.5,111431
484,0.9838153720161744,28,489.3306076051483,1329.1567161135663,25016.5,111072
485,0.983466571517819,21,491.27406402405484,1344.6142523319065,25191.5,111352
486,0.9829835818115807,16,493.97810861354554,1365.7194275886075,25590.5,111072
487,0.9837078210682274,32.5,493.7383667632283,1332.5375201753177,25240,111352
488,0.9838174323765592,30,488.0824685563419,1329.5197706934514,24865.5,111352
489,0.983425994444309,21,489.567782626233,1347.1042540045255,25118.5,111362
490,0.9828919909040928,33,492.85937442704704,1370.2725489629954,25036,111431
491,0.9830837923392608,27,497.6682923251806,1359.8192916809166,25261.5,111431
492,0.9840668541358725,28,488.777785926442,1317.5837543893301,25314.5,111431
493,0.9844640074909531,17,477.0150342855048,1303.1348360015288,25580,111072
494,0.9834506379293483,25,491.3518022808111,1345.319462782733,25249.5,111352
495,0.9835411529728741,29.5,487.5815334971215,1342.5186645915533,24969,111158
496,0.9835635895377354,27,493.3158300025668,1339.383390418658,25573.5,111072
497,0.9822807454389426,21,496.25275934142496,1396.4434374214684,25604,111072
498,0.9825735351935638,24.5,493.59598107880163,1384.3380283888037,25519.5,111431
499,0.982847494629605,24,500.964357742657,1369.3448906573294,24424,111355
500,0.9826681244906097,40,498.2277144219134,1378.431726825324,25404,761621
501,0.9832094168427614,20.5,489.0061603901581,1357.2338482070522,24565,1326881
502,0.9840222561722795,26,492.2565362472956,1318.386251029649,25204,111352
503,0.9826858509932945,17.5,497.7233691467126,1377.8170221343612,24953,111072
504,0.9842280209470435,17,481.4813904880643,1312.6801486971174,25519.5,111431
505,0.982768043541222,19,494.780829452532,1375.1773754581784,25204,111352
506,0.9832916420075525,27,494.07029445198197,1351.6341511710423,24785,111425
507,0.9830687127961224,28,501.46664955447176,1359.1114244933724,25075.5,111431
508,0.9833838773521943,27,496.7377067214257,1346.416131576662,25526,111431
509,0.9836530101511543,29.5,478.65743830442597,1340.5652230137725,25587,111072
510,0.9828948209989907,18,491.18605845036853,1370.7450005404953,25588.5,111072
511,0.9822250430987376,29.5,500.17252759341426,1397.516834143553,25586,111072
512,0.9848216064537708,21.5,473.20211946756626,1287.4229583639872,24877,111431
513,0.9833818394041836,27.5,490.00814051556597,1348.974194095784,25033,111431
514,0.9832583290616485,23.5,489.1999926662022,1354.9284547060793,25075,111362
515,0.9840268315401381,20.5,482.2774742400352,1321.8545471340508,24322.5,111425
516,0.982381648864779,23.5,500.56481243812107,1390.4131638660763,24878,111431
517,0.9826287409005666,21.5,496.8829525869972,1380.685981329091,25538.5,111431
518,0.9829788598651452,22.5,493.0493564592424,1366.2691641066338,25263,111431
519,0.9824496599508351,20,494.6332001026732,1389.5041611714403,25399,761621
520,0.9835688970355695,19.5,487.98489237651717,1341.0903309376097,25247.5,111352
521,0.9826439289495699,36,498.0962560962194,1379.5663722034358,25106,111362
522,0.982828275687724,24.5,498.13585860437826,1371.246222459289,24813,761621
523,0.982222885012662,18,490.612628799824,1400.996849675974,25408.5,111158
524,0.9839635885231494,24.5,488.8350628873162,1322.4111418656018,24965.5,111352
525,0.9836142972053542,20.5,487.9383227604415,1339.008049637937,25051,111362
526,0.9828345767908371,25.5,492.8344028455136,1372.8755138729725,25304,111431
527,0.9832221125223692,22.5,490.84562355615856,1355.9894826259244,25098.5,111362
528,0.9832850546329545,30.5,491.81269480400425,1352.7586127688958,24765.5,111425
529,0.9827891475221785,20,492.7794726999377,1374.9451556185381,25583,111072
530,0.9827596923969127,25.5,500.4715631990026,1373.4927926278704,24946.5,111352
531,0.9834661527798808,29.5,492.49484800704045,1344.1863685926553,25038.5,111362
532,0.9827901803170926,21,492.23955850537203,1375.0916234961671,25318.5,111431
533,0.9829759050807312,36.5,497.4570789483334,1364.8045401187208,24935.5,111072
534,0.9830783838652924,26.5,497.3888012907484,1360.1678498207855,25245.5,111352
535,0.9825242083054276,20,492.0539400828719,1387.093219526822,25069,111431
536,0.9823523506520814,20.5,492.76740860254483,1394.4985717321445,25042,111362
537,0.9825829727577584,29,500.89208316526714,1381.291746370725,25240,111352
538,0.9813031088488262,40.5,520.4417146419273,1430.6085241149863,25327.5,111431
539,0.98296936469788,27.5,493.0592937552712,1366.6963787336372,25063,111362
540,0.9832845266851216,31.5,493.2302445821569,1352.2667699795193,25013,111072
541,0.9841354535817185,27.5,482.9549338124748,1316.5043164883157,23773.5,111351
542,0.9836190182949868,20.5,488.74786403138864,1338.4939175505724,25576.5,111072
543,0.9825661091211074,37,501.9855890873089,1381.65144671791,25528.5,111431
544,0.982794957201013,19.5,497.6305966044516,1372.9339252677416,25543.5,111431
545,0.9835575866654308,33,493.45121191008764,1339.6121783789588,24938.5,111352
546,0.9833782246705915,27.5,500.31916688056907,1345.3505121525054,25593.5,111072
547,0.9837583462583719,19,479.82875582120204,1335.2664340637348,25248.5,111431
548,0.9832313675993497,33,490.12419786586486,1355.8273840286831,25552,111431
549,0.9834306279634021,25.5,492.22470756481243,1345.9221390760886,24558,1326881
550,0.9825233970350117,23,499.08261523229805,1384.6157668449644,25579,111072
551,0.9826231057418573,30,499.0464596091086,1380.1588818105492,25425,761621
552,0.9836509696197838,21,489.46855634190166,1336.7498709565211,25035,111362
553,0.9838002419107271,21.5,487.8229254519453,1330.4161579703532,25589,111072
554,0.9817599293718812,25.5,505.934765868505,1415.94680088592,25592,111072
555,0.9825950052009262,18.5,490.22613765538483,1384.5745990816247,25028.5,111431
556,0.9840888857455078,24,479.36958674049356,1320.001822020323,25033,111431
557,0.9816170248545163,22.5,507.4912177771259,1421.6338550381001,25315,111431
558,0.9823922320902908,35.5,498.2289244985516,1390.7797674750861,25133.5,111362
559,0.9836496316000654,22,491.9240951926955,1335.9104730213091,25147.5,111362
560,0.9829280560739796,16,485.0569836089619,1371.424573265244,25201.5,111352
561,0.9834238244467092,32,492.8360529500202,1346.0122128138753,24944.5,111352
562,0.9839924401565128,23.5,480.35293901947125,1324.1664237695811,24937,111352
563,0.9830408350085522,18,485.1296615452312,1366.2930634735037,25545.5,111431
564,0.9825100810495504,21,498.8895163360346,1385.2813174310993,25586,111072
565,0.9824976779601563,23,497.5000916724726,1386.3358514726747,25572,111072
566,0.9838352378360856,31.5,491.15169960764183,1327.5576817745173,25591,111072
567,0.9838765267119385,17,479.1353819075208,1330.0191991339473,24349,111425
568,0.9840452705377014,20.5,478.44398811924754,1322.3834354857443,25268.5,111431
569,0.9827389158306334,27,493.38638113747203,1376.9897371976695,25557,111431
570,0.9832245677120104,23.5,486.8936599317957,1357.3013749924621,25253.5,111352
571,0.9840230561883159,17,478.31770012100765,1323.469748283713,25207.5,111352
572,0.9818875271124882,25,509.32158703384545,1409.1319634893612,25585.5,111072
573,0.9826862894471114,19,495.64049723149134,1378.5479462916649,24351,111425
574,0.9823794883522028,29,500.7884932712405,1390.428760059195,25590,111072
575,0.983679825469675,21.5,483.0568736019948,1337.74397381794,25023,111431
576,0.9840845851357194,19,478.4630559935463,1320.5325995107796,24919,111072
577,0.9836897663672106,18.5,484.9497634850207,1336.5980529327542,24206,111355
578,0.9833375176814164,22.5,492.36540647574344,1350.1517523086025,25185.5,111352
579,0.9830117307373312,19.5,484.4944813171501,1367.8374358302958,25606,111072
580,0.9828010901816686,26.5,501.5065087455539,1371.2457025473157,25526,111431
581,0.9828968163755882,22,497.5282901250412,1368.3653305087523,25618.5,111072
582,0.9838160108118941,18,477.9767885299402,1333.2525231329232,25155.5,111362
583,0.9830587011889506,28.5,496.05907374133693,1361.5498642272069,24045,111217
584,0.9826141292164914,21,496.0198012540794,1381.6517273282602,24332,111425
585,0.9834624524724942,22,493.43786439807855,1344.0109263980232,25032.5,111431
586,0.9829534046737091,42,500.2509625609622,1364.8051887578833,24946,111072
587,0.9831430912187652,23,488.8753621062667,1360.3062504411319,25564,111072
588,0.983374386011885,17.5,487.75732463055994,1350.1316605788802,24951.5,111072
589,0.9825077814065082,18,491.95214696930805,1387.8624870528524,25024.5,111072
590,0.9833627215765507,23.5,487.7111950423527,1350.6839221141727,25524,111431
591,0.983065637227631,19.5,493.48557075281434,1362.169179090183,25244.5,111431
592,0.9828929364822627,21,490.0614572256243,1371.232625333691,24942.5,111072
593,0.9827689458035322,20.5,489.0255949543471,1377.1936816331533,25318.5,111431
594,0.9833759762500396,21.5,490.54013420849986,1349.0500942499727,25040.5,111362
595,0.983118026698327,20,495.1424956913938,1359.1811570922803,25087.5,111431
596,0.9827645054610202,24,492.9685013384181,1375.9868867213597,25040.5,111072
597,0.9826669146365045,22.5,496.1625536283965,1379.230791351556,24508,111352
598,0.9835534987601761,26.5,494.28334127828094,1339.4941334882742,25039.5,111362
599,0.9837700173284015,20.5,481.9722415752998,1333.951585113191,25427,761621
600,0.982899481952785,33,498.98731252979354,1367.7130946985847,25553.5,111431
601,0.9840149762930779,23,487.0469729749551,1320.6607998814509,24947,111072
602,0.9836635521778427,20.5,480.2574896410106,1339.5050688449185,24868,111431
603,0.9838032622608027,19.5,489.3562758974735,1329.712140551429,24819.5,111355
604,0.9834913799515592,21,489.27102049796486,1344.2007358151627,24856.5,111431
605,0.9833166526771331,16.5,484.33581460159144,1354.0084122893836,24820.5,111355
606,0.9827738622380757,20,493.6363903047193,1375.3263912369819,25374.5,111158
607,0.9829059590970085,25.5,499.6010413992886,1367.1956796424909,23524.5,111351
608,0.9827605222621889,19,494.02093799273956,1375.7892230795853,25588.5,111072
609,0.98353404242063,22.5,489.25844303472553,1342.236520003954,24550.5,111354
610,0.9828001559300094,21.5,493.8221187341865,1374.0738391719744,25247,111352
611,0.9837700335771464,22.5,484.651351252246,1332.9793687550089,25327.5,111431
612,0.98190450062552,27.5,509.58186351802283,1408.2907017976436,25135,111362
613,0.9830122975460676,25.5,494.341498294892,1364.2841158422639,25087.5,111431
614,0.9826265004801761,18.5,489.51952623666165,1383.4147024374658,25071.5,111431
615,0.9836508179273139,19.5,487.37431704007923,1337.5224847569293,25090,111362
616,0.9834884580573775,20,486.49283121264347,1345.3431837091382,24323,761621
617,0.9833079547776622,29,497.61251879285686,1349.5847698352459,24958,111352
618,0.9833562838825236,14.5,487.55619522569765,1351.035305607455,24928,111072
619,0.9830588516306517,20,489.7633750137509,1363.8204564338985,25093,111431
620,0.983904408011334,23,483.6037549044773,1327.0993913924576,25210.5,111352
621,0.9831185072746823,20.5,496.09269920428295,1358.8121748424437,25249.5,111352
622,0.983195637564053,21,488.4830772615599,1358.0516720528478,24941.5,111352
623,0.9833355018964124,29.5,489.90341388287925,1351.139112084713,24815,111158
624,0.9840895912803137,24,488.14407245792233,1316.74886690311,24393.5,111354
625,0.9840925739168038,17.5,482.4061457225624,1318.7217939156362,25032,111072
626,0.9827717172514862,23,486.8434234168164,1377.8423369653776,25236.5,111431
627,0.9831768843739965,18,491.06266730226247,1357.9768254664393,25011,111072
628,0.98275493014868,16.5,493.84665028785156,1376.1033408375094,25555,111072
629,0.9828109615745518,19,494.4573723002457,1373.358529969752,25022.5,111072
630,0.984048791928122,24.5,482.8757287961571,1320.606121352523,25255.5,111352
631,0.9837598796920514,18.5,478.5665358806058,1335.6479048892365,25389,761621
632,0.9825642528480731,32,501.95629056506914,1381.7450566685964,25534,111431
633,0.9825167387516434,23.5,498.157970004767,1385.2466246255556,25081.5,111362
634,0.983267600845076,22.5,487.1635803600895,1355.238132990978,25032,111072
635,0.9820416226266845,23.5,504.5397675186095,1404.0653657396458,25596,111072
636,0.9840306739891537,18.5,481.9037072347915,1321.8109662213426,24930.5,111352
637,0.9827348178606397,20,492.4985882439221,1377.4914563207753,25312,111431
638,0.9830347388683575,24,492.75611455392175,1363.8382181251723,25404,761621
639,0.9832442241280327,22.5,489.9791720142276,1355.292466507334,24755.5,111425
640,0.983645455036509,17.5,477.7366066517546,1341.242679141539,25417.5,111158
641,0.9840774926845314,21,483.6807597814528,1318.9637311956528,24853,111431
642,0.9831564747264891,28.5,492.5182428220454,1358.381237139116,25086.5,111431
643,0.9840944440843231,33,485.3994719665579,1317.5352973070155,25300.5,111431
644,0.9842735148096532,23,479.01125737963406,1311.4359981724904,25336,111431
645,0.9835193967319277,19.5,488.8967034578857,1343.0447065842181,25094.5,111362
646,0.9839614051643013,13,478.5631990026035,1326.2654082448769,24816,111355
647,0.9821325766923151,24,504.6611418723186,1400.0016202202899,25609,111072
648,0.9830118113295252,16.5,487.8910197645851,1366.6265282631177,25573,111072
649,0.9836336474394328,25.5,487.63532690403724,1338.2220236675048,25394,761621
650,0.9838511750046369,25.5,488.7209123244472,1327.7105507654885,25189,111352
651,0.9834820063574631,19.5,484.18294158630044,1346.473269816175,24848,111431
652,0.9836543149061101,25.5,487.3427083715302,1337.3715774933455,25588,111072
653,0.983528664425597,22,483.0909390928092,1344.7167756345345,25050,111362
654,0.9827480912153596,27.5,496.4883942649701,1375.461051676231,25604.5,111072
655,0.9828716774854459,17,496.1674672729273,1369.9967915853128,25314.5,111431
656,0.9826418044807156,25,498.87671885886107,1379.38017051979,25248.5,111352
657,0.9835741728746217,28,495.81625169594076,1337.9706175826075,25014.5,111431
658,0.98239437521096,19.5,494.58677716255363,1391.9843132397475,25609.5,111072
659,0.9830324670153391,27,493.38066077518243,1363.7150680177142,25201.5,111352
660,0.9829425423975093,25,498.945949910161,1365.7761748756975,24833,111425
661,0.9828451671647341,18,492.6389571339518,1372.4678904813566,25576.5,111072
662,0.9832965733729531,22,481.4100693043893,1355.9691933745473,25099,111431
663,0.9836070186727242,28.5,489.412892816545,1338.8067125952205,25583,111072
664,0.9839572168277186,29,489.8750320853654,1322.3239579003725,25240.5,111431
665,0.9831977757858692,21,486.66847567012576,1358.605021276958,24795,761621
666,0.9847250299732855,32,479.9975798467236,1289.5545379534924,24811.5,111355
