name,cor,med_diff,mean_diff,sd_diff,max_diff,max_sp
667,0.9826320837912548,15.5,481.47999706648085,1385.9837983689933,25028,111431
668,0.9825930677210356,28,497.8493637930402,1381.93855205939,25417,761621
669,0.9829114035951689,21.5,494.99699314289904,1368.6228397932425,25091,111362
670,0.9833016999096907,20.5,485.6986909170914,1354.2042509621356,24335.5,111425
671,0.983738320646707,18.5,490.5288401598768,1332.3040624418077,24453.5,111351
672,0.9834513526765853,26,492.17498441567966,1344.9858798567718,25081.5,111431
673,0.9838889757720809,21,485.6648454402112,1327.0674094933795,25534.5,111431
674,0.98225139701077,20.5,495.0047302995857,1398.1880132393958,24936,111072
675,0.983624402469801,24.5,490.43192402185474,1337.62837348857,24839,111431
676,0.983417378152784,17,488.09167247258995,1348.0357148516287,25084,111431
677,0.9827587611214436,25.5,491.2775475780133,1376.8500093905375,25085,111431
678,0.9830345642047079,21,495.7325363939716,1362.7668744481425,25263,111431
679,0.9829526112157106,30.5,503.06714091892485,1363.805642794767,24919,111072
680,0.9820578133922867,21,497.9759084742034,1405.6935848796347,24932,111072
681,0.9825491257952177,23.5,500.9635510248982,1382.7835693688758,25580,111072
682,0.9819876485700677,20,497.664625426277,1408.8936972832182,25306,111431
683,0.9834164299880315,24,496.2403652231308,1345.1010879261921,24953,111072
684,0.9817084894135751,19,497.0563969051373,1421.3331754022843,25309.5,111431
685,0.9823964306954404,25,501.86058450368523,1389.2866869084505,25334,111431
686,0.9830125658968516,21,489.3886546147923,1366.0567303536648,24937,111072
687,0.9826992340991627,34.5,499.5240731913021,1376.5626232928657,25027,111072
688,0.981964373574327,26.5,504.45172527593417,1407.502900668558,24297,761621
689,0.982717647966901,23,499.75142092332516,1375.6512231876977,25037,111431
690,0.982305757321199,22,498.1955190495398,1394.640404316512,25197,111352
691,0.9831381259193147,20.5,486.3246672289245,1361.446134636727,25076,111431
692,0.983646916371984,21.5,494.36115287301527,1335.1366234586355,25537.5,111431
693,0.9829948111082855,38,500.6410105973378,1362.780212247666,25017,111072
694,0.9828089300000362,21.5,490.324190532067,1374.9307980829824,25198.5,111352
695,0.9839175171586547,17.5,481.68101646437606,1327.1865661048084,25264,111431
696,0.9824194985465047,18.5,502.040739246819,1388.192598347853,25072,111362
697,0.9831104586019532,31.5,495.91331450991896,1359.2447933381695,25077.5,111362
698,0.9829512184074491,19,490.17601114737266,1368.5548369087007,25203.5,111352
699,0.9833661130758024,19,487.177367899967,1350.7207633447683,25308.5,111431
700,0.9825071228494352,20.5,488.49748817425103,1389.11220308001,25253.5,111431
701,0.9829147322804304,24,495.40372556928605,1368.3253245355668,25256.5,111431
702,0.9827506872554177,20,498.005133658465,1374.795230187442,25548.5,111431
703,0.9823149084310082,25.5,497.66293865278135,1394.4239358990308,25555.5,111431
704,0.9824999960872175,24,493.9777419236552,1387.4912168787355,25549,111431
705,0.9822448715834591,16.5,495.164167063914,1398.4208347623132,25021,111072
706,0.9836793554967634,20.5,485.119284221334,1337.019500232978,25535.5,111431
707,0.9832971997589061,20.5,483.41091269113707,1355.228081034683,25142,111362
708,0.9824656054965402,26.5,499.08606211726743,1387.1989218993333,25056,111431
709,0.9831528401855465,15.5,488.1028565142459,1360.1397210240125,24941.5,111072
710,0.9824503470458475,21.5,482.6794030288585,1393.6711638888842,25325.5,111431
711,0.9827933401190169,23,491.5288401598768,1375.2033462207726,25251,111431
712,0.9828136902690175,27.5,504.1238311759745,1369.7155999565339,25036.5,111431
713,0.9838729821930273,19,485.1608668549008,1327.9982689171895,25070.5,111362
714,0.9828338906588548,18,492.21176341168274,1373.129874337922,25200.5,111352
715,0.9832380771909986,32.5,498.863408015841,1352.3289315261711,24940,111352
716,0.9835044963488787,35,497.2814344908511,1340.6513423364336,24936,111072
717,0.983051871767409,19.5,495.1328150782883,1362.198096296923,25247.5,111352
718,0.9837333715952415,21,485.8343661765245,1334.253127479812,24952.5,111352
719,0.98400193957234094,18.5,482.4459682446555,1322.959216397875,24316,761621
720,0.9823734274830147,19,492.345605221664,1393.7104314943908,25253,111352
721,0.9831681945164772,26.5,487.3644164130395,1359.7047140004393,25413,761621
722,0.9830309715498747,16.5,491.6897436837666,1364.3941231285667,24380,111425
723,0.9835043808806289,26,492.9555938542774,1342.2534200195735,25594.5,111072
724,0.9834776336445453,21.5,496.55395841736646,1342.162139088866,24957,111072
725,0.984028498243682,25,479.04040922591764,1322.9535835995785,25542.5,111431
726,0.983187176557382,30,492.66873235304905,1356.9247597100023,24941.5,111352
727,0.9828855136582012,20.5,487.4330607605148,1372.5045636128025,25248,111431
728,0.9831871402319764,21.5,489.4975615122291,1358.0739005469557,25525,111431
729,0.9831426203449716,30.5,492.07047779692715,1359.1752402271604,24585.5,1326881
730,0.9841767934181129,22,479.63496021414693,1315.7715044931867,25202,111352
731,0.9831072131101847,17.5,490.1061200542701,1361.4977261733068,25551.5,111431
732,0.9830718033077115,27.5,495.25792966887906,1361.2451518748744,25289.5,111431
733,0.984930331362566,22,477.1713541857651,1280.706847994882,25255,111352
734,0.9834550376566873,19,488.55388507938835,1346.135852052323,25050.5,111431
735,0.9840533629462019,20,482.54919144879176,1320.5106650779132,25587.5,111072
736,0.9822475463063424,18.5,498.51882952587,1397.1096652856766,25308,111431
737,0.9835582536484871,28,485.84250669209047,1342.35919758112,25069.5,111362
738,0.9835810093813179,28.5,487.74856074218036,1340.616754856626,25246,111431
739,0.9822085015316955,19.5,496.5736863334678,1399.531900831124,25592.5,111072
740,0.9824877683020748,30,500.49983498954936,1385.6984680322423,24930,111072
741,0.9829391993617569,18,493.7214990282718,1367.8246718233809,25539,111431
742,0.9833505158815233,25.5,493.3373546991309,1349.1996812142597,25126.5,111362
743,0.9830833107151439,15,481.8241721975725,1365.5359057048574,25030,111431
744,0.9827605800541668,24.5,496.01166073851346,1375.0704638582806,25229.5,111352
745,0.9833766770793528,19,481.2091965824502,1352.3748645267142,25534.5,111431
746,0.9830669183100627,19.5,487.9055040152543,1364.1197463759013,24941,111072
747,0.9826140279732323,21.5,497.4967914634594,1381.1251037266998,25402.5,111158
748,0.9832669558486281,27.5,489.261963257673,1354.511923315789,25413,761621
749,0.9837228598103491,22.5,478.0814784936379,1337.5379190544468,25135,111362
750,0.9837186806554782,20,483.47192988889293,1335.7927839978763,25015.5,111431
751,0.9833687240615153,18.5,485.33893146565947,1351.2627287574203,24878,111158
752,0.98312026434215,24.5,488.7083348612079,1361.4066397060424,25053,111362
753,0.9831508086148386,24,491.53683399948665,1358.994689985671,24392.5,111158
754,0.9826282645549835,25.5,500.5714861941256,1379.374266314575,25261.5,111431
755,0.9829613929799326,30.5,497.06882769242054,1365.604733422832,25071,111362
756,0.9819857084528849,26.5,500.5027318396832,1407.9730573806216,25593,111072
757,0.9839442361630731,20,484.6939239485167,1324.8399977174624,25088.5,111362
758,0.982881874310123,22,495.0730079571706,1369.9321223089178,25188.5,111352
759,0.9827762555519691,30,501.05999046606286,1372.5308000943949,25152.5,111362
760,0.9830789736002777,22,496.862417953137,1360.3332217829845,25595,111072
761,0.9826129045877388,21.5,496.27109383594296,1381.6170527027928,25322,111431
762,0.9831308244088005,23,498.38231087968904,1357.4118635849088,24953,111352
763,0.9830355990353954,20.5,487.0878222287411,1365.8336635833086,25260,111431
764,0.9832231227442344,21,486.8224854240769,1357.3931526131184,25399,761621
765,0.983655311122583,18,482.95812401452093,1338.9154805480632,25068,111431
766,0.9834588788851938,21,484.2669869091709,1347.5068890191621,25575,111072
767,0.9831364571037127,36.5,495.6872868615012,1358.1414990333271,25414,761621
768,0.9827777871385271,23,493.5512815811668,1375.1797136819457,25036.5,111362
769,0.982211012059146,20,498.2767041912654,1398.815417672007,25600,111072
770,0.9831337334597353,23.5,488.8207986505812,1360.7520276984092,24861,111431
771,0.9825837570854311,22.5,494.71841883319274,1383.4799647953105,25605,111072
772,0.982985186908122,27.5,500.3848777089216,1363.3122363324933,25531,111431
773,0.9828019210996332,17,494.0961094202633,1373.8956747861475,24378.5,111425
774,0.9830008444989875,33.5,492.88221920721645,1365.3317398070462,25068.5,111362
775,0.9826094553587478,26,493.69260386491146,1382.6948967329508,25045,111362
776,0.9831932895870851,17.5,489.8438634446848,1357.6688771644292,24053.5,111217
777,0.9836038862586366,35.5,491.792013494188,1338.079677374752,24835,111355
778,0.9828276390724682,23.5,487.5019617909134,1375.0911463159036,25080,111431
779,0.9827652645746828,27,494.07476806864435,1375.5559810578868,25079.5,111362
780,0.9827725804391495,24,491.9394594991016,1375.991160596299,25258.5,111431
781,0.9824935460097166,19.5,494.16530380257416,1387.71267889441,25070,111362
782,0.9834107038736625,26,493.1646437607715,1346.495199013441,25324.5,111431
783,0.9832005311263105,29,493.75079755051155,1355.9208519536635,25083,111362
784,0.9836994396319771,18.5,483.1236111620403,1336.8111363387645,25583,111072
785,0.9825251772194319,18.5,501.4180631439991,1383.6915184701052,25091.5,111362
786,0.9835074270679145,17.5,486.4700231014631,1344.4776246882175,25244.5,111431
787,0.9834881654942303,35.5,495.07069781086136,1342.223961472182,24887,111352
788,0.9833684850177438,25,483.56873601994795,1351.9082226334997,25401,761621
789,0.9830075933044377,32,495.3969418063144,1364.115328245156,25028.5,111362
790,0.9837834731777962,20,482.57320963661033,1333.1087914557113,24442.5,111158
791,0.9830037393993524,18.5,490.7531443658098,1365.967357391201,25410,761621
792,0.9819158703626466,21.5,498.18279491034434,1411.8646131334215,25127,111362
793,0.982243140328696,20,494.28517472773274,1398.8083925788787,25597.5,111072
794,0.9827152799997656,18.5,493.7421803380881,1377.9253709330624,25028,111362
795,0.9833457758835559,25,487.4186865168127,1351.567101252205,24341,111425
796,0.9836442263916219,23,484.6943273073961,1338.8007703029277,25192,111352
797,0.9835269297873537,19.5,488.26489677679587,1342.9269579295474,25077.5,111362
798,0.9836352440386803,26,485.1622602764842,1339.0467171559062,25536,111431
799,0.9838450933962677,27,486.73781672839283,1328.7226826044925,24962,111158
800,0.9822375315659417,29,498.63763705034654,1397.5114606803822,24925.5,111072
801,0.9834785690017788,30,492.25906640753914,1343.7003289999582,25337,111431
802,0.9830380147220488,29,490.2127168053977,1364.6052209822467,24875.5,111352
803,0.9830259107414675,22.5,492.73044626159657,1364.24864917277,25540.5,111431
804,0.9844970809066472,19.5,481.62197939202815,1299.8633117680997,24465.5,111352
805,0.9827070865271911,20.5,497.63617029078506,1376.8931012364576,24667,111354
806,0.9833014187140425,29,487.79843056726924,1353.4624440785528,25594.5,111072
807,0.9842377291980109,18.5,483.74082358549373,1311.3904885444501,24818,761621
808,0.983184522438028,21.5,491.2227641083935,1357.5701704317385,25252,111431
809,0.9839384172616273,21,481.0525099922995,1326.438125977391,25580,111072
810,0.9834503394484099,33.5,494.26365003116865,1344.2662509085505,24937.5,111072
811,0.982899364130422,32,499.76792196839136,1367.4332167934579,25259.5,111431
812,0.98403063886805,27.5,484.77364233068096,1320.7625648474398,25416,761621
813,0.9823456673987441,25.5,498.290528400132,1392.832080753376,25256,111431
814,0.9834272618542867,26.5,493.13277840929925,1345.7450383350842,24884.5,111431
815,0.9837472700853673,19,484.83909647611017,1333.9695949295028,25091.5,111362
816,0.9825880240697593,19.5,496.9977631916688,1382.471481105947,25045,111362
817,0.9840884833184808,25,476.1768912031095,1321.1763495238392,25070.5,111362
818,0.9824076161802553,32,503.4478016941073,1388.2127646771864,25302,111431
819,0.9833814271953464,23.5,496.2467822962121,1346.7105599684694,25577,111072
820,0.9832868699839501,18.5,489.0232481390488,1353.6861035186766,24478.5,111354
821,0.9818417007015537,24,504.39078141615636,1412.9155160512746,25304,111431
822,0.9843707635842969,20,484.58919731583,1304.7735588346966,24056.5,111217
823,0.9825734078506961,22,491.95588720618974,1384.9278416985687,25264.5,111352
824,0.9840285665390514,29.5,486.3645630889956,1320.2751708942571,25079,111431
825,0.9829543970643835,28.5,490.69792086832166,1368.2240036100509,25032.5,111431
826,0.9818422769798352,26.5,501.17062080598436,1414.0358139961345,25399,761621
827,0.9831700023614406,19.5,487.03512889149647,1359.740255964624,24330,111425
828,0.9830075115537328,25,486.9911994426314,1367.1423562507237,25240,111431
829,0.9829064458237465,22,498.6258296358769,1367.529578627795,25302,111431
830,0.9834933252241912,24.5,493.8290858421033,1342.4426267786964,25201,111352
831,0.9841739117414489,24.5,479.5813134831873,1315.9266793025488,25302,111431
832,0.9828970706008328,21.5,486.8469436397639,1372.1900455175064,25584.5,111072
833,0.9832825963495853,19,483.01576766528547,1356.0372532442764,25205,111352
834,0.9832987886857639,26,487.69106376737193,1353.6214093077956,25249.5,111352
835,0.9842430515735451,24.5,476.4733599794654,1313.797864492757,25242,111352
836,0.9834138167372496,25.5,485.7753291041766,1349.0354937988864,25192.5,111352
837,0.9840799221579123,22.5,478.95728062777306,1320.571550945759,25090.5,111362
838,0.9821768524232783,18,497.5378974001687,1400.591125702472,25126.5,111362
839,0.9831885515003959,22,493.1973524989916,1356.6699099715647,25318,111431
840,0.9826131183353367,27,500.6438707784826,1380.0289439665007,25526,111431
841,0.9832507150022172,19,484.6315499981665,1356.9177040983107,24751.5,111425
842,0.9838451492396862,24.5,483.56418906530746,1329.8785127960891,25605.5,111072
843,0.9827508100306133,26,500.6687690220381,1373.821947427678,24785,111425
844,0.9826424827162206,23.5,496.79557038612444,1380.1003401405512,25026,111072
845,0.9840648965075929,17,481.62513292508527,1320.3066696751837,24915,111072
846,0.9835383459047022,24,493.1242345348539,1340.622654495017,25254.5,111352
847,0.9823281552370614,21.5,496.22778775989144,1394.3468570858338,25276,111352
848,0.9828697887827612,25.5,498.2413919548238,1369.3299106012964,25314.5,111431
849,0.9835489991297303,22,491.5149792820212,1340.7212264264713,24019.5,111217
850,0.9820360251331968,32,500.57896666788895,1405.729799526716,25612.5,111072
851,0.9834163509826901,13.5,485.5773899013604,1348.990758764519,24944.5,111072
852,0.9822732800601013,27.5,504.92501191742144,1393.6631608627931,25194,111352
853,0.9823868701548079,22,499.50969894760004,1390.5596487303608,25423,761621
854,0.9837372157097651,24.5,481.652377983939,1335.5900251205235,25066.5,111431
855,0.9832749532800682,16,486.8180484764035,1355.0264700751054,25149.5,111362
856,0.9829900477509559,25,495.9940229547871,1364.6948053785236,25572,111072
857,0.9829453239329237,22,487.8639947196656,1369.6476872487272,25422,761621
858,0.9834668167419189,28.5,490.856257562979,1344.7553005694363,25082,111431
859,0.983276660007532,24.5,490.2952953687067,1353.6941229369415,25595.5,111072
860,0.9829410710149831,23,495.12727806094387,1367.2315702986589,25260.5,111431
861,0.9833597259737762,31,499.78915331304313,1346.3993398089763,24789,111425
862,0.9827583300489328,30,496.8000440027868,1374.8865028017246,25541,111431
863,0.9842080300056666,25.5,480.2675736129955,1314.068116072602,25199,111352
864,0.9828353832982208,22,500.49114443914783,1370.066439828998,25058,111431
865,0.9823782534216999,30.5,498.96303765905174,1391.139906134312,25580,111072
866,0.982655164534287,19.5,499.251769278721,1378.643856468937,25044.5,111072
867,0.9836746154129561,17,486.7402002126801,1336.6501704470622,25160,111362
868,0.9831638541241997,22,482.26834366176524,1361.718008422211,25347,111431
869,0.9839444924241523,27,486.8003006857101,1324.0552998332098,25095.5,111362
870,0.9826613409172559,19.5,491.6019214550255,1381.1128546267425,25083.5,111431
871,0.9824206056593546,21,496.3732903083862,1390.1794867919227,25568,111072
872,0.9837924860645175,27,484.8975835136225,1331.8458726072745,24925.5,111072
873,0.9832283014732397,24.5,490.71889553005025,1355.752482114474,24314,761621
874,0.9826129388324948,16.5,483.47049979832053,1386.146532358037,25206,111352
875,0.9828103806133126,36.5,503.9211983425617,1369.9397934323447,25414,761621
876,0.9829186273209217,18,492.02482490557736,1369.367052785564,25206,111352
877,0.982312901237134,27,498.1163140332221,1394.3509805070314,25547.5,111431
878,0.9837737758040588,23.5,483.8759854790803,1333.0875634818206,24811,111158
879,0.9836210902535774,28,491.5634923545158,1337.366548418929,24803,111425
880,0.9838400532183109,30,490.9318690183712,1327.413996744675,24868,111352
881,0.9838184987239343,27,485.0771882219207,1330.5692692084988,25393,761621
882,0.9832938636253941,23.5,498.3033992152836,1349.9771152452604,24329.5,111425
883,0.9842895319350102,17.5,481.55447178321293,1309.7461191468271,25623,111072
884,0.9835102944087502,22,485.408785889773,1344.72896302802,25141,111362
885,0.9822074645340789,27.5,501.0078471636537,1397.9966486910478,25524.5,111431
886,0.9820158957414563,21,499.70206446408275,1406.9285612849576,25591,111072
887,0.9832497467341998,20,486.2022294745334,1356.3996550463721,25324,111431
888,0.9822461462808975,17.5,496.5099556305233,1397.8872416069246,24864.5,111431
889,0.9836092407471471,15.5,482.4528986835833,1341.2278281178774,24951.5,111072
890,0.9821312672597199,24,498.28257122951123,1402.3422418754365,25029,111431
891,0.9836388084317692,20.5,488.65058120347624,1337.6124050438466,25237.5,111431
892,0.9836026735278554,26.5,488.4545487880899,1339.357420705986,24890,111352
893,0.9830565417336503,20,489.526016647721,1364.0109709896917,25547.5,111431
894,0.981989200959512,22,505.5389241318617,1406.0190971519544,24742.5,111425
895,0.9827825211078877,22.5,498.3005390341388,1373.2522062119044,25189.5,111352
896,0.982962103506755,19,493.96457775659127,1366.699044161299,25260.5,111431
897,0.9842528976938201,29.5,485.9507535477247,1309.8554190120165,24876.5,111352
898,0.9833882151353877,30.5,494.1133805140992,1347.182344979477,24948.5,111352
899,0.9816066585264008,23,511.47262659968465,1420.6581837957233,25381,761621
900,0.9842679561415772,25.5,486.11635070221115,1309.0816967244282,24830,111425
901,0.983388029587242,35,498.38608778555977,1345.615779319968,25590.5,111072
902,0.9823954807211477,29.5,499.7436837666385,1390.0920461031158,25592.5,111072
903,0.9839566848431017,29,484.1310182978255,1324.4632977114381,25239.5,111352
904,0.9829526758591317,25,486.79219683913317,1369.6959722621748,25235,111352
905,0.9830242651519179,33,499.21403688900295,1361.964155854439,25039,111072
906,0.9828554284157383,19,491.5007517142752,1372.4125756442122,25022,111072
907,0.9814545307287964,16.5,502.20131274980747,1430.5685576064543,25266.5,111431
908,0.9823490896860877,36.5,509.1290015034286,1388.7539196312866,25029,111072
909,0.982991751725807,25.5,493.1560998863261,1365.6460862375682,25255.5,111431
910,0.9828309316856323,18.5,492.6304865974845,1373.1135749228672,25021,111072
911,0.9830412274911023,26,486.3573392981555,1365.8386721484399,25270.5,111431
912,0.9832982658760885,26.5,494.86938506105383,1351.037497423528,25320,111431
913,0.984541447429966,25.5,481.4924645227531,1297.794003108032,25023.5,111072
914,0.982792037546623,23,494.4451981958857,1374.2162602634455,25036.5,111431
915,0.9835566280241839,21.5,487.58597044479484,1341.802852782389,24551,1326881
916,0.9820650105101943,32,505.16981408822556,1402.8062169356213,24768,111425
917,0.9839226630347405,24.5,492.33673132631736,1323.029577214891,24882,111352
918,0.9834456043041955,20,486.40068204319607,1347.3496573788825,25575.5,111072
919,0.9833027732240697,26,492.29650544534485,1351.770984506206,24943,111352
920,0.9834909024005029,24,493.41747644017454,1342.7055688803348,24375.5,111425
921,0.9831328366145579,20,487.1265080121741,1361.4009014901503,25315.5,111431
922,0.9827707173946295,26.5,498.1030398591911,1373.8564473732056,24903,111352
923,0.9824841784124774,25,495.8912397785193,1387.5149175492152,25254,111431
924,0.9823173459830888,18,491.29056506912104,1396.573678223897,25536.5,111431
925,0.9835185104074499,19.5,482.63349345458545,1345.349230262015,25409,761621
926,0.9824959180099686,25.5,493.8800190678743,1387.70763834742,25201.5,111352
927,0.9827069196994558,19.5,493.41941989659347,1378.417246448001,25088.5,111362
928,0.9829072774546861,20.5,483.0117340764915,1373.08518979019,25581,111072
929,0.9826609688791386,19,492.1740310219647,1380.925766389713,25575.5,111072
930,0.9832933973571609,39,497.45044186131787,1350.3125055018058,24594.5,111367
931,0.9831462943414191,25.5,487.7290895090022,1360.5723685086175,25078,111431
932,0.9832612038231016,21.5,493.66224194198963,1353.1771288283921,25077,111431
933,0.983558312512282,21,484.44255802867514,1342.862755700619,25604,111072
934,0.9832105142479425,19,491.4513219170547,1356.3007029537284,25596.5,111072
935,0.9828319170909212,18.5,492.4303839243152,1373.1406002757165,25563.5,111072
936,0.9831120561439506,26,494.7848263723369,1359.5834572211043,24937,111072
937,0.9832699203612332,27.5,492.5484947380001,1353.1841243624924,24605.5,111355
938,0.9832808455512758,19.5,486.2340948260057,1354.9664933069557,25083.5,111431
939,0.9825662654702683,24,495.62839646510946,1383.937602777571,25058.5,111362
940,0.982549006203909,38.5,503.42587363866375,1381.894777548476,24809,111158
941,0.9831726992156059,22.5,490.2744307139452,1358.452406858649,25535,111431
942,0.9842576556882239,30,481.22907117450774,1311.3732735626097,24860,111431
943,0.9836672209981338,18,481.3172600931392,1338.9546824245274,25015.5,111072
944,0.9832770105782432,24.5,489.25470279784383,1354.0538905238488,24868.5,111431
945,0.9829074852945869,20.5,491.39474166697227,1370.097467519228,25569,111072
946,0.9843892638611542,27.5,482.2665468813025,1304.7555809275248,24819,111425
947,0.9826039596693849,28.5,496.00110006967105,1382.1146607164424,25247.5,111352
948,0.9822717797192934,20,494.7589013970885,1397.371379108143,25403,761621
949,0.9824479933388721,29,505.3795240365223,1385.7064436261692,25584.5,111072
950,0.9831673185126897,18.5,486.86454475450114,1359.923616261435,25192.5,111352
951,0.9828380328829472,35,503.69751750944226,1368.770461979618,24813.5,111355
952,0.9826518245234545,18.5,495.1372153569726,1380.276942305499,25090,111362
953,0.9829878925201168,22.5,487.5489347658685,1367.8327683314405,25220,111352
954,0.9836225646577587,21.5,486.44772835612923,1339.1677876452582,25405,761621
955,0.983680990154876,24.5,493.0277217557112,1334.0472310971725,25259.5,111352
956,0.982927164448251,18.5,495.4941879652378,1367.728599397879,25616,111072
957,0.9837873499365343,20.5,479.86205126324666,1333.9067501509096,25036,111431
958,0.9822758397312984,18.5,496.3628029775219,1396.6215373431914,25196,111352
959,0.9835418119135201,25.5,489.6224560888856,1341.7451323672885,25205.5,111352
960,0.9837261162936266,24.5,489.75013750870886,1333.1581115123035,24804.5,111355
961,0.9826583562784945,28.5,498.5542517692787,1378.7525667229502,25080,111431
962,0.9838168399268259,21,487.11715741996994,1329.9012203169784,25028,111072
963,0.9835642435185814,23,485.5451211910088,1342.1904702410463,25257,111431
964,0.9835375901103336,25,482.6397271827216,1344.46740515792,25582,111072
965,0.9840589618763376,21,479.1738476770195,1321.4769122823154,25041.5,111431
966,0.9840556939321718,28.5,489.492317846797,1317.8433700861278,24277.5,123776
967,0.9824238667190288,17.5,501.0722745773899,1388.346860863904,25242.5,111352
968,0.9829674139987511,26.5,494.12779142679034,1366.398895219159,25536,111431
969,0.9838471752921407,21,483.43236404972316,1329.8319628828242,25118,111362
970,0.9828174227295899,20.5,494.5279234351509,1373.0407368911822,25203.5,111352
971,0.9841602037816738,20,481.6899270287118,1315.8016853937515,25576.5,111072
972,0.9826318546888335,18.5,495.1310916358036,1381.1755515410857,25147.5,111362
973,0.9826866284051351,18,506.33724469216384,1374.6390557002833,24933.5,111352
974,0.9823800925386419,19,496.863371346852,1391.8098962535046,24950,111072
975,0.9825346292891317,22.5,497.77100216347037,1384.5853326854437,25200.5,111352
976,0.9826204571937198,19.5,492.6140955593854,1382.5859151496293,25422,761621
977,0.9833503515475367,23.5,487.79729382860916,1351.2203280832157,24312,761621
978,0.9824102135950097,27.5,496.31685673425983,1390.6631463568615,25411,761621
979,0.9831710760748859,25,483.15569652744676,1361.0745546728135,24932,111072
980,0.9829570166196568,22,489.89597007810494,1368.392529165096,25596.5,111072
981,0.9829473816459845,22.5,492.49605808367863,1367.8957340495238,25206,111352
982,0.9831723047044518,18.5,492.1456492244509,1357.7935326208608,25600.5,111072
983,0.9838548953971085,34,490.15048953100364,1327.0096910452519,24876.5,111352
984,0.9827396031561682,18.5,494.50390524733234,1376.5574219385737,24572.5,1326881
985,0.9820556652931437,28,507.861317883466,1402.2474839791255,25038.5,111072
986,0.9839956348146194,27,487.18257489641013,1321.5185496054203,25320,111431
987,0.9835052065683128,19,486.7673352645667,1344.4715834741269,25026.5,111072
988,0.9831997168024463,21.5,487.8284624692897,1358.100438362399,25588.5,111072
989,0.9829186282875289,21,493.1328150782883,1368.9682491020906,25263,111431
990,0.9824525048379065,25,496.44347475340106,1388.7321486907929,25193,111352
991,0.9829559988122549,20.5,493.05507682153205,1367.3036686171647,24757.5,111425
992,0.9836233387396586,26.5,493.03633896813466,1336.7196184802826,24499.5,111354
993,0.983134218753687,25,485.62307946169926,1361.8745046699,25072.5,111362
994,0.9830127493326526,23,496.1147739356826,1363.6193698052311,25578.5,111072
995,0.9829584793240249,22,488.9227384401012,1368.6744798195077,24880,111352
996,0.9830111985190324,17.5,488.6532947086649,1366.3814484290183,25417.5,111158
997,0.9830320520264229,18,491.85886106120057,1364.2840273320844,25325,111431
998,0.9839628665382163,20,483.3947783359613,1324.4426982883685,25255.5,111352
999,0.9845135439047119,21,475.65450478530306,1301.274768054188,25242,111431
1000,0.9829413549138328,29.5,496.7784826372337,1366.6193781404427,25249.5,111352
